msisdn,iden_type_first,post_or_ppd_first,ntwk_type_first,open_dt_first,source_list_first,call_cnt_day_mean,called_cnt_day_mean,call_cnt_day_2s_mean,call_cnt_day_3m_mean,dispersion_rate_mean,roam_unknow_call_cnt_sum,local_unknow_call_cnt_sum,change_imei_times_max,opp_num_stu_cnt_max,stat_dt_min,stat_dt_max,stat_dt_count,is_passport,is_prepaid,total_calls,outbound_ratio,is_silent_receiver,short_call_ratio,roaming_ratio,is_sms_heavy,active_days,archetype,cluster
H5eFxyczzwYtzRGvoOKazA==,香港身份證,预付,5G,20250903.0,fraud_model_2,2.0,0.0,0.0,0.0,0.0,0,0,0,0,20250917,20250917,192,0,1,2.0,0.6666666666666666,1,0.0,0.0,0,192,Wangiri Caller,3
H65zqJtI1VaowlpKBcCEiQ==,香港身份證,预付,5G,20250902.0,fraud_model_2,56.0,0.0,0.0,0.0,0.0,0,0,0,0,20251024,20251024,8,0,1,56.0,0.9824561403508771,1,0.0,0.0,0,8,Wangiri Caller,4
H87fOiiXL8p+PVTvkE4X2A==,香港身份證,预付,4G,20240519.0,fraud_model_2,20.0,0.0,0.0,0.0,0.0,0,0,0,0,20250906,20250906,24,0,1,20.0,0.9523809523809523,1,0.0,0.0,0,24,Wangiri Caller,1
HNWXElXMAceYaUrbgJ61zQ==,香港身份證,预付,5G,20250903.0,fraud_model_2,68.0,0.0,0.0,0.0,0.0,0,0,0,0,20250926,20250926,48,0,1,68.0,0.9855072463768116,1,0.0,0.0,0,48,Wangiri Caller,4
Hb7eq1IRJY6MztazYF8q5w==,香港身份證,预付,4G,20250502.0,fraud_model_2,78.0,0.0,0.0,0.0,0.0,0,0,0,0,20250915,20250915,18,0,1,78.0,0.9873417721518988,1,0.0,0.0,0,18,Wangiri Caller,0
HbNNyPV8iDL80wP3akU5QQ==,Hong Kong ID,后付,5G,20240408.0,blacklist,239.0,0.0,0.0,0.0,0.0,0,0,0,0,20251108,20251108,1,0,0,239.0,0.9958333333333333,1,0.0,0.0,0,1,Wangiri Caller,0
HeHlY5dNWLxlrjpdLFGO4g==,香港身份證,预付,5G,20250902.0,fraud_model_2,74.0,0.0,0.0,0.0,0.0,0,0,0,0,20251012,20251012,12,0,1,74.0,0.9866666666666667,1,0.0,0.0,0,12,Wangiri Caller,4
HkYXREUEcwgV7aAn1AifZQ==,香港身份證,预付,5G,20250903.0,fraud_model_2,15.0,0.0,0.0,0.0,0.0,0,0,0,0,20250925,20250925,90,0,1,15.0,0.9375,1,0.0,0.0,0,90,Wangiri Caller,1
HlS4Zj4Ry7SVgXGM+K09Bg==,護照,预付,4G,20240801.0,fraud_model_2,6.0,0.0,0.0,0.0,0.0,0,0,0,0,20251002,20251002,8,1,1,6.0,0.8571428571428571,1,0.0,0.0,0,8,Wangiri Caller,5
Hs0bTSVN8Ls35SBdsAQNTg==,香港身份證,预付,5G,20250902.0,fraud_model_2,51.0,0.0,0.0,0.0,0.0,0,0,0,0,20250918,20250918,12,0,1,51.0,0.9807692307692307,1,0.0,0.0,0,12,Wangiri Caller,4
HstS5JkzVGCMxv8EhpZkhw==,香港身份證,预付,5G,20250903.0,fraud_model_2,25.0,0.0,0.0,0.0,0.0,0,0,0,0,20250926,20250926,36,0,1,25.0,0.9615384615384616,1,0.0,0.0,0,36,Wangiri Caller,1
HzLdoxk3XUPqCLL9MxkPTg==,香港身份證,预付,5G,20250902.0,fraud_model_2,85.0,0.0,0.0,0.0,0.0,0,0,0,0,20251005,20251005,8,0,1,85.0,0.9883720930232558,1,0.0,0.0,0,8,Wangiri Caller,0
I8FTxcrMXEQ7vI16zX5SyQ==,香港身份證,预付,5G,20250902.0,fraud_model_2,54.0,0.0,0.0,0.0,0.0,0,0,0,0,20251006,20251006,120,0,1,54.0,0.9818181818181818,1,0.0,0.0,0,120,Wangiri Caller,4
I9E62dfjzprBsFGnX85+3A==,香港身份證,预付,4G,20250505.0,fraud_model_2,25.0,0.0,0.0,0.0,0.0,0,0,0,0,20250905,20250905,16,0,1,25.0,0.9615384615384616,1,0.0,0.0,0,16,Wangiri Caller,1
IJD1vnOrcVn1hcuhCTM8eA==,香港身份證,预付,5G,20250902.0,fraud_model_2,31.0,0.0,0.0,0.0,0.0,0,0,0,0,20251003,20251003,12,0,1,31.0,0.96875,1,0.0,0.0,0,12,Wangiri Caller,1
ITruacTIKhD0m/4zXBbIZQ==,商業登記證,预付,4G,20250413.0,fraud_model_2,31.0,0.0,0.0,0.0,0.0,0,0,0,0,20250907,20250907,6,0,1,31.0,0.96875,1,0.0,0.0,0,6,Wangiri Caller,1
IXsq5f2bJb1e6W+l7qd50Q==,香港身份證,预付,4G,20250413.0,fraud_model_2,37.0,0.0,0.0,0.0,0.0,0,0,0,0,20250915,20250915,24,0,1,37.0,0.9736842105263158,1,0.0,0.0,0,24,Wangiri Caller,1
Ifr4YEaHajONbNdBWG+SNA==,香港身份證,预付,5G,20250902.0,fraud_model_2,6.0,0.0,0.0,0.0,0.0,0,0,0,0,20251008,20251008,8,0,1,6.0,0.8571428571428571,1,0.0,0.0,0,8,Wangiri Caller,5
IloKhx8wR4sMefYgDjpDrA==,香港身份證,预付,5G,20250902.0,fraud_model_2,38.0,0.0,0.0,0.0,0.0,0,0,0,0,20250929,20250929,48,0,1,38.0,0.9743589743589743,1,0.0,0.0,0,48,Wangiri Caller,1
ItvhV6XewF9g20zw5vojjQ==,往來港澳通行證,预付,5G,20240927.0,fraud_model_2,18.0,0.0,0.0,0.0,0.0,0,0,0,0,20250924,20250924,48,0,1,18.0,0.9473684210526315,1,0.0,0.0,0,48,Wangiri Caller,1
J226JiU4CwuGD1Beean5yw==,0,预付,4G,20241029.0,blacklist,25.0,0.0,0.0,0.0,0.0,0,0,0,0,20250928,20250928,9,0,1,25.0,0.9615384615384616,1,0.0,0.0,0,9,Wangiri Caller,1
J2fnr/coSX5+le0XiaWUKQ==,香港身份證,预付,4G,20250514.0,fraud_model_2,57.0,0.0,0.0,0.0,0.0,0,0,0,0,20250909,20250909,6,0,1,57.0,0.9827586206896551,1,0.0,0.0,0,6,Wangiri Caller,4
J2p9V+qe2IO7xwyaMvMTRA==,香港身份證,预付,4G,20250514.0,fraud_model_2,9.0,0.0,0.0,0.0,0.0,0,0,0,0,20250911,20250911,4,0,1,9.0,0.9,1,0.0,0.0,0,4,Wangiri Caller,5
J96i8TpZWwpz062CD8i8ng==,香港身份證,预付,4G,20250514.0,fraud_model_2,19.0,0.0,0.0,0.0,0.0,0,0,0,0,20250916,20250916,8,0,1,19.0,0.95,1,0.0,0.0,0,8,Wangiri Caller,1
JQlG3pvtzVlK6iS9cNraLw==,香港身份證,预付,4G,20250505.0,fraud_model_2,2.0,0.0,0.0,0.0,0.0,0,0,0,0,20250908,20250908,1,0,1,2.0,0.6666666666666666,1,0.0,0.0,0,1,Wangiri Caller,3
JWem9Oa2NbNx8CxzdM09EQ==,香港身份證,预付,4G,20250505.0,fraud_model_2,15.0,0.0,0.0,0.0,0.0,0,0,0,0,20250910,20250910,48,0,1,15.0,0.9375,1,0.0,0.0,0,48,Wangiri Caller,1
JX0hKOWWT7UQqmuwRz83zA==,香港身份證,预付,5G,20250902.0,fraud_model_2,37.0,0.0,0.0,0.0,0.0,0,0,0,0,20250925,20250925,8,0,1,37.0,0.9736842105263158,1,0.0,0.0,0,8,Wangiri Caller,1
JbWPXAKBTT0v6pqJ15NFHw==,香港身份證,预付,4G,20250502.0,fraud_model_2,18.0,0.0,0.0,0.0,0.0,0,0,0,0,20250903,20250903,8,0,1,18.0,0.9473684210526315,1,0.0,0.0,0,8,Wangiri Caller,1
JdRz7CaOQcikotN2X8hnnA==,香港身份證,预付,4G,20250505.0,fraud_model_2,16.0,0.0,0.0,0.0,0.0,0,0,0,0,20250915,20250915,12,0,1,16.0,0.9411764705882353,1,0.0,0.0,0,12,Wangiri Caller,1
JpNy+75C/hoJYxm0xXvUAg==,香港身份證,预付,5G,20250902.0,fraud_model_2,22.0,0.0,0.0,0.0,0.0,0,0,0,0,20251024,20251024,48,0,1,22.0,0.9565217391304348,1,0.0,0.0,0,48,Wangiri Caller,1
Jq+3z4ScdZNLPDnP6//ugg==,内地居民往来港澳通行证,后付,5G,20250706.0,blacklist,107.0,0.0,0.0,0.0,0.0,0,0,0,0,20250715,20250715,1,0,0,107.0,0.9907407407407407,1,0.0,0.0,0,1,Wangiri Caller,0
Js6fpEILy5ijwLzkYqs/9w==,香港身份證,预付,5G,20250903.0,fraud_model_2,91.0,0.0,0.0,0.0,0.0,0,0,0,0,20250927,20250927,24,0,1,91.0,0.9891304347826086,1,0.0,0.0,0,24,Wangiri Caller,0
JtUpv6FTv56PJwbp444bTg==,往來港澳通行證,预付,5G,20240927.0,fraud_model_2,30.0,0.0,0.0,0.0,0.0,0,0,0,0,20250915,20250915,6,0,1,30.0,0.967741935483871,1,0.0,0.0,0,6,Wangiri Caller,1
JuHanyj2YSz543QYoU0/Mw==,護照,预付,4G,20240801.0,fraud_model_2,93.0,0.0,0.0,0.0,0.0,0,0,0,0,20251021,20251021,6,1,1,93.0,0.9893617021276596,1,0.0,0.0,0,6,Wangiri Caller,0
K/EqypGk4ne/0n6Wyx0zxA==,香港身份證,预付,5G,20250902.0,fraud_model_2,9.0,0.0,0.0,0.0,0.0,0,0,0,0,20251012,20251012,72,0,1,9.0,0.9,1,0.0,0.0,0,72,Wangiri Caller,5
K4ocLThBhyvaF1AJ8aaeIw==,香港身份證,预付,4G,20250502.0,fraud_model_2,14.0,0.0,0.0,0.0,0.0,0,0,0,0,20250905,20250905,6,0,1,14.0,0.9333333333333333,1,0.0,0.0,0,6,Wangiri Caller,1
KNvYWsuG8jta/2+41sRKeQ==,護照,预付,4G,20240801.0,fraud_model_2,51.0,0.0,0.0,0.0,0.0,0,0,0,0,20251027,20251027,8,1,1,51.0,0.9807692307692307,1,0.0,0.0,0,8,Wangiri Caller,4
KT9GvqRsmyfh4nFssa986A==,香港身份證,预付,5G,20250902.0,fraud_model_2,38.0,0.0,0.0,0.0,0.0,0,0,0,0,20250925,20250925,72,0,1,38.0,0.9743589743589743,1,0.0,0.0,0,72,Wangiri Caller,1
KqMO0n4N5VhGopUdqsawhQ==,往來港澳通行證,预付,5G,20231116.0,fraud_model_2,17.0,0.0,0.0,0.0,0.0,0,0,0,0,20250805,20250805,2,0,1,17.0,0.9444444444444444,1,0.0,0.0,0,2,Wangiri Caller,1
Kz7X6VlDQwUgLQ6UmZURfQ==,0,预付,4G,20250521.0,fraud_model_2,34.0,0.0,0.0,0.0,0.0,0,0,0,0,20251010,20251010,16,0,1,34.0,0.9714285714285714,1,0.0,0.0,0,16,Wangiri Caller,1
L5rSvMVogfXLe7AVIzEATA==,香港身份證,预付,4G,20250413.0,fraud_model_2,49.0,0.0,0.0,0.0,0.0,0,0,0,0,20250902,20250902,16,0,1,49.0,0.98,1,0.0,0.0,0,16,Wangiri Caller,4
LADHlWbYrRpUrFQycWsrSg==,Hong Kong ID,后付,5G,20250907.0,blacklist,220.0,0.0,0.0,0.0,0.0,0,0,0,0,20250925,20250925,1,0,0,220.0,0.995475113122172,1,0.0,0.0,0,1,Wangiri Caller,0
LAar4BvxN7F2ick1EYt1BA==,Hong Kong ID,后付,5G,20250824.0,blacklist,59.0,0.0,0.0,0.0,0.0,0,0,0,0,20250911,20250911,1,0,0,59.0,0.9833333333333333,1,0.0,0.0,0,1,Wangiri Caller,4
LRojsf3a4v4r83wxLI5D4w==,香港身份證,预付,5G,20250902.0,fraud_model_2,48.0,0.0,0.0,0.0,0.0,0,0,0,0,20251004,20251004,48,0,1,48.0,0.9795918367346939,1,0.0,0.0,0,48,Wangiri Caller,4
LUB/uVnyP+oWDJybQacUDQ==,0,预付,4G,20250413.0,fraud_model_2,52.0,0.0,0.0,0.0,0.0,0,0,0,0,20250905,20250905,12,0,1,52.0,0.9811320754716981,1,0.0,0.0,0,12,Wangiri Caller,4
LYdhSd/8frnNdqwibu9rRw==,香港身份證,预付,5G,20250902.0,fraud_model_2,32.0,0.0,0.0,0.0,0.0,0,0,0,0,20251001,20251001,4,0,1,32.0,0.9696969696969697,1,0.0,0.0,0,4,Wangiri Caller,1
LaY0kRiSmLu/Pr5wFPjP0w==,香港身份證,预付,4G,20250413.0,fraud_model_2,60.0,0.0,0.0,0.0,0.0,0,0,0,0,20251113,20251113,6,0,1,60.0,0.9836065573770492,1,0.0,0.0,0,6,Wangiri Caller,4
LjDf+oXes5rLwrDyxdMQMA==,香港身份證,预付,4G,20250514.0,fraud_model_2,66.0,0.0,0.0,0.0,0.0,0,0,0,0,20250920,20250920,48,0,1,66.0,0.9850746268656716,1,0.0,0.0,0,48,Wangiri Caller,4
LkIkL9tjaYKuWMUIjk4DcA==,護照,预付,4G,20240801.0,fraud_model_2,49.0,0.0,0.0,0.0,0.0,0,0,0,0,20251019,20251019,6,1,1,49.0,0.98,1,0.0,0.0,0,6,Wangiri Caller,4
Lq5hDRDPiGf2xhTq9Vtxqw==,香港身份證,预付,5G,20250903.0,fraud_model_2,16.0,0.0,0.0,0.0,0.0,0,0,0,0,20250929,20250929,64,0,1,16.0,0.9411764705882353,1,0.0,0.0,0,64,Wangiri Caller,1
Lw66bifhPtcVUp5XcwafoA==,香港身份證,预付,5G,20250902.0,fraud_model_2,119.0,0.0,0.0,0.0,0.0,0,0,0,0,20250929,20250929,36,0,1,119.0,0.9916666666666667,1,0.0,0.0,0,36,Wangiri Caller,0
M5RBlMbGIsrUfxBgJMaA5g==,香港身份證,预付,4G,20250413.0,fraud_model_2,57.0,0.0,0.0,0.0,0.0,0,0,0,0,20250830,20250830,64,0,1,57.0,0.9827586206896551,1,0.0,0.0,0,64,Wangiri Caller,4
MBlpTviE0zGN+lvmhG6WAg==,香港身份證,预付,4G,20250502.0,fraud_model_2,93.0,0.0,0.0,0.0,0.0,0,0,0,0,20250909,20250909,32,0,1,93.0,0.9893617021276596,1,0.0,0.0,0,32,Wangiri Caller,0
MGxpzsJTjsmHRZXn4fhujw==,護照,预付,4G,20240801.0,fraud_model_2,54.0,0.0,0.0,0.0,0.0,0,0,0,0,20251027,20251027,4,1,1,54.0,0.9818181818181818,1,0.0,0.0,0,4,Wangiri Caller,4
MhmG1ncf+/rKK3oqVJAm4w==,香港身份證,预付,5G,20250903.0,fraud_model_2,13.0,0.0,0.0,0.0,0.0,0,0,0,0,20250923,20250923,36,0,1,13.0,0.9285714285714286,1,0.0,0.0,0,36,Wangiri Caller,1
Ml4vMYAL7Fvpb5x58c/gyw==,0,预付,4G,20241029.0,blacklist,31.0,0.0,0.0,0.0,0.0,0,0,0,0,20250919,20250919,12,0,1,31.0,0.96875,1,0.0,0.0,0,12,Wangiri Caller,1
MlTzTRv0461dpiD18RB4qg==,香港身份證,预付,4G,20250412.0,fraud_model_2,19.0,0.0,0.0,0.0,0.0,0,0,0,0,20250905,20250905,24,0,1,19.0,0.95,1,0.0,0.0,0,24,Wangiri Caller,1
MmjOwaoaMjueid/8cn3gbg==,香港身份證,预付,5G,20250903.0,fraud_model_2,4.0,0.0,0.0,0.0,0.0,0,0,0,0,20250924,20250924,16,0,1,4.0,0.8,1,0.0,0.0,0,16,Wangiri Caller,5
MpcCGXRdU+uZPaUza5fTnQ==,香港身份證,预付,5G,20250902.0,fraud_model_2,24.0,0.0,0.0,0.0,0.0,0,0,0,0,20250930,20250930,24,0,1,24.0,0.96,1,0.0,0.0,0,24,Wangiri Caller,1
Mqk3Uu6wntUfF9VeQ/T7ug==,香港身份證,预付,5G,20250902.0,fraud_model_2,8.0,0.0,0.0,0.0,0.0,0,0,0,0,20251012,20251012,6,0,1,8.0,0.8888888888888888,1,0.0,0.0,0,6,Wangiri Caller,5
MrEpEuRl6RC/MqmM6GE2Sw==,香港身份證,预付,5G,20250902.0,fraud_model_2,44.0,0.0,0.0,0.0,0.0,0,0,0,0,20251005,20251005,48,0,1,44.0,0.9777777777777777,1,0.0,0.0,0,48,Wangiri Caller,4
N64Eibmej2EBdJVf/6jThw==,0,预付,4G,20240522.0,fraud_model_2,23.0,0.0,0.0,0.0,0.0,0,0,0,0,20250831,20250831,16,0,1,23.0,0.9583333333333334,1,0.0,0.0,0,16,Wangiri Caller,1
N7SaXWW1a83Lnkrabc55iA==,香港身份證,预付,4G,20250502.0,fraud_model_2,31.0,0.0,0.0,0.0,0.0,0,0,0,0,20250914,20250914,16,0,1,31.0,0.96875,1,0.0,0.0,0,16,Wangiri Caller,1
N7t+wCKRtrTlL+tzM8WVGw==,香港身份證,预付,4G,20250414.0,fraud_model_2,13.0,0.0,0.0,0.0,0.0,0,0,0,0,20250824,20250824,6,0,1,13.0,0.9285714285714286,1,0.0,0.0,0,6,Wangiri Caller,1
NC55fwT+9AkvfiKRAcCBjA==,香港身份證,预付,4G,20250412.0,fraud_model_2,42.0,0.0,0.0,0.0,0.0,0,0,0,0,20250828,20250828,12,0,1,42.0,0.9767441860465116,1,0.0,0.0,0,12,Wangiri Caller,4
NHmgki+5Vqt8Yzcm1VlUCA==,0,预付,5G,20240927.0,fraud_model_2,17.0,0.0,0.0,0.0,0.0,0,0,0,0,20250914,20250914,4,0,1,17.0,0.9444444444444444,1,0.0,0.0,0,4,Wangiri Caller,1
NIOmrERrHLnuF4Xer+jKhQ==,香港身份證,预付,5G,20250902.0,fraud_model_2,2.0,0.0,0.0,0.0,0.0,0,0,0,0,20250926,20250926,4,0,1,2.0,0.6666666666666666,1,0.0,0.0,0,4,Wangiri Caller,3
NJ0Ox3d+AuOoHxpcY2Idsw==,香港身份證,预付,4G,20250502.0,fraud_model_2,69.0,0.0,0.0,0.0,0.0,0,0,0,0,20250912,20250912,12,0,1,69.0,0.9857142857142858,1,0.0,0.0,0,12,Wangiri Caller,4
NbyQ9cqxmoMUM4Z0xrOgvQ==,香港身份證,预付,4G,20250320.0,fraud_model_2,55.0,2.0,0.0,0.0,0.0,0,0,0,0,20250906,20250906,6,0,1,57.0,0.9482758620689655,0,0.0,0.0,0,6,Outbound Only,2
NfYVN74SRw04L9V7PdUc8w==,香港身份證,预付,5G,20250902.0,fraud_model_2,23.0,0.0,0.0,0.0,0.0,0,0,0,0,20251003,20251003,16,0,1,23.0,0.9583333333333334,1,0.0,0.0,0,16,Wangiri Caller,1
OAgkJfmjcXBLS04BTkAfig==,護照,预付,4G,20240801.0,fraud_model_2,62.0,0.0,0.0,0.0,0.0,0,0,0,0,20251027,20251027,12,1,1,62.0,0.9841269841269841,1,0.0,0.0,0,12,Wangiri Caller,4
OXmK7Vr1URmip2J2XW1PUg==,商業登記證,预付,4G,20250519.0,fraud_model_2,57.0,0.0,0.0,0.0,0.0,0,0,0,0,20250903,20250903,36,0,1,57.0,0.9827586206896551,1,0.0,0.0,0,36,Wangiri Caller,4
OaiuFeLnRC2lbvEWIQkRbg==,0,预付,4G,20241029.0,blacklist,29.0,0.0,0.0,0.0,0.0,0,0,0,0,20250929,20250929,48,0,1,29.0,0.9666666666666667,1,0.0,0.0,0,48,Wangiri Caller,1
Oautf8k3l7W70GKQdHWE8A==,香港身份證,预付,4G,20250413.0,fraud_model_2,22.0,0.0,0.0,0.0,0.0,0,0,0,0,20250901,20250901,24,0,1,22.0,0.9565217391304348,1,0.0,0.0,0,24,Wangiri Caller,1
Ob9x1CJ5hVQXjCKlE59ZFA==,0,预付,4G,20241029.0,blacklist,14.0,0.0,0.0,0.0,0.0,0,0,0,0,20250729,20250729,2,0,1,14.0,0.9333333333333333,1,0.0,0.0,0,2,Wangiri Caller,1
Op13Q/1kH3/usQkdQvJiGQ==,香港身份證,预付,5G,20250902.0,fraud_model_2,60.0,0.0,0.0,0.0,0.0,0,0,0,0,20250929,20250929,108,0,1,60.0,0.9836065573770492,1,0.0,0.0,0,108,Wangiri Caller,4
OpAhbnTRcexebaelVCJu2w==,Hong Kong ID,后付,4GLite,20250728.0,blacklist,209.0,5.0,0.0,9.0,0.0,0,0,1,0,20250902,20250902,1,0,0,214.0,0.9720930232558139,0,0.0,0.0,0,1,Outbound Only,2
OqVwcPx74G4jK8cdvRjTWQ==,香港身份證,预付,5G,20250902.0,fraud_model_2,69.0,0.0,0.0,0.0,0.0,0,0,0,0,20251012,20251012,64,0,1,69.0,0.9857142857142858,1,0.0,0.0,0,64,Wangiri Caller,4
OvVQ6G95lqhY1dljr5wsOQ==,香港身份證,预付,5G,20250902.0,fraud_model_2,30.0,0.0,0.0,0.0,0.0,0,0,0,0,20250916,20250916,12,0,1,30.0,0.967741935483871,1,0.0,0.0,0,12,Wangiri Caller,1
P4nxJae4ng6k2OxKj/Hd1Q==,香港身份證,预付,5G,20250902.0,fraud_model_2,37.0,0.0,0.0,0.0,0.0,0,0,0,0,20251003,20251003,120,0,1,37.0,0.9736842105263158,1,0.0,0.0,0,120,Wangiri Caller,1
P5zG0n2SUzcvUPcYvRSRxw==,香港身份證,预付,4G,20250502.0,fraud_model_2,70.0,0.0,0.0,0.0,0.0,0,0,0,0,20250824,20250824,96,0,1,70.0,0.9859154929577465,1,0.0,0.0,0,96,Wangiri Caller,4
PBeUmcWsLjsEOklQV4qz0Q==,香港身份證,预付,4G,20250514.0,fraud_model_2,48.0,3.0,0.0,0.0,0.0,0,0,0,0,20250908,20250908,6,0,1,51.0,0.9230769230769231,0,0.0,0.0,0,6,Outbound Only,2
PD2k/mZwQfeFWnJP1CnPzQ==,香港身份證,预付,5G,20250903.0,fraud_model_2,36.0,0.0,0.0,0.0,0.0,0,0,0,0,20250926,20250926,72,0,1,36.0,0.972972972972973,1,0.0,0.0,0,72,Wangiri Caller,1
PDtu6knhJo84MTjMl6H9rg==,香港身份證,预付,5G,20250903.0,fraud_model_2,14.0,0.0,0.0,0.0,0.0,0,0,0,0,20250919,20250919,72,0,1,14.0,0.9333333333333333,1,0.0,0.0,0,72,Wangiri Caller,1
PGvkJ4nMsXw0mHbL5PCURQ==,香港身份證,预付,4G,20250502.0,fraud_model_2,48.0,0.0,0.0,0.0,0.0,0,0,0,0,20250904,20250904,18,0,1,48.0,0.9795918367346939,1,0.0,0.0,0,18,Wangiri Caller,4
PHiVzO7Iwsn8EkO3XKQQOQ==,香港身份證,预付,5G,20250903.0,fraud_model_2,52.0,0.0,0.0,0.0,0.0,0,0,0,0,20250922,20250922,36,0,1,52.0,0.9811320754716981,1,0.0,0.0,0,36,Wangiri Caller,4
PRhL9ZMAnrXLRQvEjqkATQ==,香港身份證,预付,5G,20250902.0,fraud_model_2,12.0,0.0,0.0,0.0,0.0,0,0,0,0,20250929,20250929,36,0,1,12.0,0.9230769230769231,1,0.0,0.0,0,36,Wangiri Caller,5
PW7bqrjckmkblnaSqc89Xw==,香港身份證,预付,5G,20250902.0,fraud_model_2,36.0,0.0,0.0,0.0,0.0,0,0,0,0,20250929,20250929,36,0,1,36.0,0.972972972972973,1,0.0,0.0,0,36,Wangiri Caller,1
Phu4he2PFZa/s4G5DpSejA==,Hong Kong ID,后付,5G,20251010.0,blacklist,162.0,0.0,0.0,0.0,0.0,0,0,0,0,20251022,20251022,2,0,0,162.0,0.9938650306748467,1,0.0,0.0,0,2,Wangiri Caller,0
PrvAVtoZSUjrfuAAbaLD+Q==,往來港澳通行證,预付,4G,20241030.0,fraud_model_2,30.0,0.0,0.0,0.0,0.0,0,0,0,0,20250812,20250812,8,0,1,30.0,0.967741935483871,1,0.0,0.0,0,8,Wangiri Caller,1
PuO8nu2P0oPe9/RiHib+vg==,香港身份證,预付,4G,20250505.0,fraud_model_2,26.0,0.0,0.0,0.0,0.0,0,0,0,0,20250909,20250909,12,0,1,26.0,0.9629629629629629,1,0.0,0.0,0,12,Wangiri Caller,1
PvBfed8Dnll51fDnv+AM4Q==,香港身份證,预付,4G,20250413.0,fraud_model_2,8.0,0.0,0.0,0.0,0.0,0,0,0,0,20250831,20250831,16,0,1,8.0,0.8888888888888888,1,0.0,0.0,0,16,Wangiri Caller,5
Pwu05/WG6yiu+ln2rc88nw==,Hong Kong ID,后付,5G,20250713.0,blacklist,70.0,0.0,0.0,0.0,0.0,0,0,0,0,20250714,20250714,1,0,0,70.0,0.9859154929577465,1,0.0,0.0,0,1,Wangiri Caller,4
Q5G0AHikzmVmFS+eIpvCxw==,Hong Kong ID,后付,5G,20251012.0,blacklist,55.0,0.0,0.0,0.0,0.0,0,0,0,0,20251104,20251104,1,0,0,55.0,0.9821428571428571,1,0.0,0.0,0,1,Wangiri Caller,4
QCjMrk27f5+gDdALCKHBYA==,香港身份證,预付,5G,20250902.0,fraud_model_2,45.0,0.0,0.0,0.0,0.0,0,0,0,0,20251015,20251015,24,0,1,45.0,0.9782608695652174,1,0.0,0.0,0,24,Wangiri Caller,4
QGW747epjHmSsEeP1mwghQ==,護照,预付,4G,20240801.0,fraud_model_2,57.0,0.0,0.0,0.0,0.0,0,0,0,0,20251019,20251019,8,1,1,57.0,0.9827586206896551,1,0.0,0.0,0,8,Wangiri Caller,4
QKzfCZ+Bd16/OdvJMXwUlQ==,香港身份證,预付,5G,20250902.0,fraud_model_2,36.0,0.0,0.0,0.0,0.0,0,0,0,0,20251005,20251005,8,0,1,36.0,0.972972972972973,1,0.0,0.0,0,8,Wangiri Caller,1
Qe9o4Wc5PIhDgk47Uh8miw==,香港身份證,预付,4G,20250505.0,fraud_model_2,58.0,0.0,0.0,0.0,0.0,0,0,0,0,20250925,20250925,4,0,1,58.0,0.9830508474576272,1,0.0,0.0,0,4,Wangiri Caller,4
QsX3RE/3DolRKFUJNEvWLg==,香港身份證,预付,5G,20250902.0,fraud_model_2,63.0,0.0,0.0,0.0,0.0,0,0,0,0,20251002,20251002,8,0,1,63.0,0.984375,1,0.0,0.0,0,8,Wangiri Caller,4
Qyr7V+HaDFjx5iDY3F521Q==,香港身份證,预付,4G,20250228.0,fraud_model_2,67.0,0.0,0.0,0.0,0.0,0,0,0,0,20250906,20250906,48,0,1,67.0,0.9852941176470589,1,0.0,0.0,0,48,Wangiri Caller,4
R/SlQZvPc1o/EKC79hxxpw==,香港身份證,预付,4G,20250505.0,fraud_model_2,26.0,0.0,0.0,0.0,0.0,0,0,0,0,20250911,20250911,48,0,1,26.0,0.9629629629629629,1,0.0,0.0,0,48,Wangiri Caller,1
R5OHG4T7qfv3HeCspPjBsg==,護照,预付,4G,20240801.0,fraud_model_2,64.0,0.0,0.0,0.0,0.0,0,0,0,0,20251019,20251019,4,1,1,64.0,0.9846153846153847,1,0.0,0.0,0,4,Wangiri Caller,4
R8JZbksIfMlJKGEHnxZ5MA==,香港身份證,预付,5G,20251009.0,fraud_model_2,73.0,0.0,0.0,0.0,0.0,0,0,0,0,20251027,20251027,168,0,1,73.0,0.9864864864864865,1,0.0,0.0,0,168,Wangiri Caller,4
REELLOkxQ30N4A8GnsEd1Q==,香港身份證,预付,5G,20250902.0,fraud_model_2,24.0,0.0,0.0,0.0,0.0,0,0,0,0,20251008,20251008,24,0,1,24.0,0.96,1,0.0,0.0,0,24,Wangiri Caller,1
RGlgbaA+/qntk04jfgCbdw==,商業登記證,预付,5G,20250330.0,fraud_model_2,18.0,0.0,0.0,0.0,0.0,0,0,0,0,20250911,20250911,32,0,1,18.0,0.9473684210526315,1,0.0,0.0,0,32,Wangiri Caller,1
RIJd3UUa37hkHr0bOv3xSA==,香港身份證,预付,5G,20251009.0,fraud_model_2,8.0,0.0,0.0,0.0,0.0,0,0,0,0,20251112,20251112,12,0,1,8.0,0.8888888888888888,1,0.0,0.0,0,12,Wangiri Caller,5
RKmZ8i4zGwtnrZceoD7sVw==,香港身份證,预付,5G,20250902.0,fraud_model_2,49.0,0.0,0.0,0.0,0.0,0,0,0,0,20251003,20251003,16,0,1,49.0,0.98,1,0.0,0.0,0,16,Wangiri Caller,4
